graph,n,m,degree,frequency
exact157.gr,263,3422,60,2
exact157.gr,263,3422,61,2
exact157.gr,263,3422,62,1
exact157.gr,263,3422,67,2
exact157.gr,263,3422,71,2
exact157.gr,263,3422,72,1
exact157.gr,263,3422,74,1
exact157.gr,263,3422,75,2
exact157.gr,263,3422,79,1
exact157.gr,263,3422,82,1
exact157.gr,263,3422,96,1
exact157.gr,263,3422,101,1
exact157.gr,263,3422,102,1
exact157.gr,263,3422,106,1
exact159.gr,263,20837,1,1
exact159.gr,263,20837,21,1
exact159.gr,263,20837,32,1
exact159.gr,263,20837,34,1
exact159.gr,263,20837,38,2
exact159.gr,263,20837,41,1
exact159.gr,263,20837,45,1
exact159.gr,263,20837,46,12
exact159.gr,263,20837,47,2
exact159.gr,263,20837,49,2
exact159.gr,263,20837,50,4
exact159.gr,263,20837,51,3
exact159.gr,263,20837,52,2
exact159.gr,263,20837,53,3
exact159.gr,263,20837,54,1
exact159.gr,263,20837,55,8
exact159.gr,263,20837,56,2
exact159.gr,263,20837,57,13
exact159.gr,263,20837,58,1
exact159.gr,263,20837,106,1
exact159.gr,263,20837,110,1
exact159.gr,263,20837,116,1
exact159.gr,263,20837,127,1
exact159.gr,263,20837,132,1
exact159.gr,263,20837,146,1
exact159.gr,263,20837,154,1
exact159.gr,263,20837,155,1
exact159.gr,263,20837,160,1
exact159.gr,263,20837,162,1
exact159.gr,263,20837,166,2
exact159.gr,263,20837,167,1
exact159.gr,263,20837,168,2
exact159.gr,263,20837,169,2
exact159.gr,263,20837,170,2
exact159.gr,263,20837,171,1
exact159.gr,263,20837,173,1
exact159.gr,263,20837,174,2
exact159.gr,263,20837,175,2
exact159.gr,263,20837,176,2
exact159.gr,263,20837,177,2
exact159.gr,263,20837,178,2
exact159.gr,263,20837,179,1
exact159.gr,263,20837,180,4
exact159.gr,263,20837,181,1
exact159.gr,263,20837,182,1
exact159.gr,263,20837,183,3
exact159.gr,263,20837,184,2
exact159.gr,263,20837,185,3
exact159.gr,263,20837,187,4
exact159.gr,263,20837,188,8
exact159.gr,263,20837,189,5
exact159.gr,263,20837,190,1
exact159.gr,263,20837,191,1
exact159.gr,263,20837,192,2
exact159.gr,263,20837,193,7
exact159.gr,263,20837,194,6
exact159.gr,263,20837,195,5
exact159.gr,263,20837,196,4
exact159.gr,263,20837,197,6
exact159.gr,263,20837,198,22
exact159.gr,263,20837,199,17
exact159.gr,263,20837,200,15
exact159.gr,263,20837,201,18
exact159.gr,263,20837,202,11
exact159.gr,263,20837,203,4
exact159.gr,263,20837,204,5
exact159.gr,263,20837,205,1
exact159.gr,263,20837,206,4
exact159.gr,263,20837,207,4
exact159.gr,263,20837,208,2
exact159.gr,263,20837,209,2
exact159.gr,263,20837,210,2
exact161.gr,279,2000,0,18
exact161.gr,279,2000,1,27
exact161.gr,279,2000,2,8
exact161.gr,279,2000,3,17
exact161.gr,279,2000,4,12
exact161.gr,279,2000,5,11
exact161.gr,279,2000,6,11
exact161.gr,279,2000,7,9
exact161.gr,279,2000,8,19
exact161.gr,279,2000,9,5
exact161.gr,279,2000,10,7
exact161.gr,279,2000,11,3
exact161.gr,279,2000,12,7
exact161.gr,279,2000,13,4
exact161.gr,279,2000,14,5
exact161.gr,279,2000,15,4
exact161.gr,279,2000,16,12
exact161.gr,279,2000,17,19
exact161.gr,279,2000,18,5
exact161.gr,279,2000,19,2
exact161.gr,279,2000,20,2
exact161.gr,279,2000,21,2
exact161.gr,279,2000,22,2
exact161.gr,279,2000,23,1
exact161.gr,279,2000,25,5
exact161.gr,279,2000,26,7
exact161.gr,279,2000,27,9
exact161.gr,279,2000,30,2
exact161.gr,279,2000,31,2
exact161.gr,279,2000,32,1
exact161.gr,279,2000,33,4
exact161.gr,279,2000,34,3
exact161.gr,279,2000,35,2
exact161.gr,279,2000,36,1
exact161.gr,279,2000,37,3
exact161.gr,279,2000,38,4
exact161.gr,279,2000,39,4
exact161.gr,279,2000,42,9
exact161.gr,279,2000,43,9
exact161.gr,279,2000,44,2
exact163.gr,279,5825,0,5
exact163.gr,279,5825,1,7
exact163.gr,279,5825,2,11
exact163.gr,279,5825,3,4
exact163.gr,279,5825,4,3
exact163.gr,279,5825,5,1
exact163.gr,279,5825,6,1
exact163.gr,279,5825,8,2
exact163.gr,279,5825,9,10
exact163.gr,279,5825,10,4
exact163.gr,279,5825,11,1
exact163.gr,279,5825,13,2
exact163.gr,279,5825,14,1
exact163.gr,279,5825,15,1
exact163.gr,279,5825,17,1
exact163.gr,279,5825,18,1
exact163.gr,279,5825,21,1
exact163.gr,279,5825,22,1
exact163.gr,279,5825,24,1
exact163.gr,279,5825,25,2
exact163.gr,279,5825,26,2
exact163.gr,279,5825,28,2
exact163.gr,279,5825,29,3
exact163.gr,279,5825,31,4
exact163.gr,279,5825,32,3
exact163.gr,279,5825,33,3
exact163.gr,279,5825,34,16
exact163.gr,279,5825,35,3
exact163.gr,279,5825,36,8
exact163.gr,279,5825,37,1
exact163.gr,279,5825,38,5
exact163.gr,279,5825,39,4
exact163.gr,279,5825,40,1
exact163.gr,279,5825,41,5
exact163.gr,279,5825,42,5
exact163.gr,279,5825,43,2
exact163.gr,279,5825,44,5
exact163.gr,279,5825,45,10
exact163.gr,279,5825,46,3
exact163.gr,279,5825,47,40
exact163.gr,279,5825,48,2
exact163.gr,279,5825,49,6
exact163.gr,279,5825,50,6
exact163.gr,279,5825,51,1
exact163.gr,279,5825,52,1
exact163.gr,279,5825,53,5
exact163.gr,279,5825,54,3
exact163.gr,279,5825,55,4
exact163.gr,279,5825,56,1
exact163.gr,279,5825,57,1
exact163.gr,279,5825,58,1
exact163.gr,279,5825,59,6
exact163.gr,279,5825,60,3
exact163.gr,279,5825,61,2
exact163.gr,279,5825,62,3
exact163.gr,279,5825,63,4
exact163.gr,279,5825,64,1
exact163.gr,279,5825,65,1
exact163.gr,279,5825,66,3
exact163.gr,279,5825,68,1
exact163.gr,279,5825,69,4
exact163.gr,279,5825,70,3
exact163.gr,279,5825,71,2
exact163.gr,279,5825,72,1
exact163.gr,279,5825,73,2
exact163.gr,279,5825,74,6
exact163.gr,279,5825,75,1
exact163.gr,279,5825,76,1
exact163.gr,279,5825,77,2
exact163.gr,279,5825,78,1
exact163.gr,279,5825,79,2
exact163.gr,279,5825,80,5
exact163.gr,279,5825,82,1
exact163.gr,279,5825,83,1
exact163.gr,279,5825,87,1
exact163.gr,279,5825,90,2
exact163.gr,279,5825,96,1
exact163.gr,279,5825,100,3
exact165.gr,279,24777,1,1
exact165.gr,279,24777,7,1
exact165.gr,279,24777,8,1
exact165.gr,279,24777,13,1
exact165.gr,279,24777,17,1
exact165.gr,279,24777,37,1
exact165.gr,279,24777,43,1
exact165.gr,279,24777,47,3
exact165.gr,279,24777,49,5
exact165.gr,279,24777,52,1
exact165.gr,279,24777,56,2
exact165.gr,279,24777,57,1
exact165.gr,279,24777,58,2
exact165.gr,279,24777,69,1
exact165.gr,279,24777,71,2
exact165.gr,279,24777,74,2
exact165.gr,279,24777,75,1
exact165.gr,279,24777,78,1
exact165.gr,279,24777,81,1
exact165.gr,279,24777,82,1
exact165.gr,279,24777,90,1
exact165.gr,279,24777,91,1
exact165.gr,279,24777,94,1
exact165.gr,279,24777,104,1
exact165.gr,279,24777,105,1
exact165.gr,279,24777,107,1
exact165.gr,279,24777,109,1
exact165.gr,279,24777,111,2
exact165.gr,279,24777,112,2
exact165.gr,279,24777,114,1
exact165.gr,279,24777,117,1
exact165.gr,279,24777,119,2
exact165.gr,279,24777,122,1
exact165.gr,279,24777,124,1
exact165.gr,279,24777,125,1
exact165.gr,279,24777,127,2
exact165.gr,279,24777,131,1
exact165.gr,279,24777,135,1
exact165.gr,279,24777,136,1
exact165.gr,279,24777,138,1
exact165.gr,279,24777,139,2
exact165.gr,279,24777,144,4
exact165.gr,279,24777,145,1
exact165.gr,279,24777,146,2
exact165.gr,279,24777,147,2
exact165.gr,279,24777,148,2
exact165.gr,279,24777,150,2
exact165.gr,279,24777,152,1
exact165.gr,279,24777,153,1
exact165.gr,279,24777,155,2
exact165.gr,279,24777,156,2
exact165.gr,279,24777,157,4
exact165.gr,279,24777,158,4
exact165.gr,279,24777,159,1
exact165.gr,279,24777,161,3
exact165.gr,279,24777,162,1
exact165.gr,279,24777,163,5
exact165.gr,279,24777,164,2
exact165.gr,279,24777,165,1
exact165.gr,279,24777,166,2
exact165.gr,279,24777,167,1
exact165.gr,279,24777,168,2
exact165.gr,279,24777,170,4
exact165.gr,279,24777,171,3
exact165.gr,279,24777,172,5
exact165.gr,279,24777,174,5
exact165.gr,279,24777,175,2
exact165.gr,279,24777,176,3
exact165.gr,279,24777,179,2
exact165.gr,279,24777,181,2
exact165.gr,279,24777,182,1
exact165.gr,279,24777,184,2
exact165.gr,279,24777,185,5
exact165.gr,279,24777,186,1
exact165.gr,279,24777,187,2
exact165.gr,279,24777,188,3
exact165.gr,279,24777,189,2
exact165.gr,279,24777,190,1
exact165.gr,279,24777,191,3
exact165.gr,279,24777,192,2
exact165.gr,279,24777,193,3
exact165.gr,279,24777,194,1
exact165.gr,279,24777,195,3
exact165.gr,279,24777,196,1
exact165.gr,279,24777,197,2
exact165.gr,279,24777,199,4
exact165.gr,279,24777,200,3
exact165.gr,279,24777,201,2
exact165.gr,279,24777,202,3
exact165.gr,279,24777,203,3
exact165.gr,279,24777,205,4
exact165.gr,279,24777,206,3
exact165.gr,279,24777,207,1
exact165.gr,279,24777,208,2
exact165.gr,279,24777,209,1
exact165.gr,279,24777,211,2
exact165.gr,279,24777,212,1
exact165.gr,279,24777,213,2
exact165.gr,279,24777,215,1
exact165.gr,279,24777,216,1
exact165.gr,279,24777,217,1
exact165.gr,279,24777,218,2
exact165.gr,279,24777,220,1
exact165.gr,279,24777,221,1
exact165.gr,279,24777,223,2
exact165.gr,279,24777,224,2
exact165.gr,279,24777,225,4
exact165.gr,279,24777,227,1
exact165.gr,279,24777,228,2
exact165.gr,279,24777,229,1
exact165.gr,279,24777,230,2
exact165.gr,279,24777,231,4
exact165.gr,279,24777,232,3
exact165.gr,279,24777,233,1
exact165.gr,279,24777,234,3
exact165.gr,279,24777,235,4
exact165.gr,279,24777,236,1
exact165.gr,279,24777,237,5
exact165.gr,279,24777,238,3
exact165.gr,279,24777,239,3
exact165.gr,279,24777,240,7
exact165.gr,279,24777,241,10
exact165.gr,279,24777,242,2
exact165.gr,279,24777,243,6
exact165.gr,279,24777,244,3
exact165.gr,279,24777,245,5
exact165.gr,279,24777,246,5
exact165.gr,279,24777,247,2
exact165.gr,279,24777,248,1
exact167.gr,300,14191,28,1
exact167.gr,300,14191,36,1
exact167.gr,300,14191,37,3
exact167.gr,300,14191,38,2
exact167.gr,300,14191,41,1
exact167.gr,300,14191,42,1
exact167.gr,300,14191,45,2
exact167.gr,300,14191,47,2
exact167.gr,300,14191,48,2
exact167.gr,300,14191,49,3
exact167.gr,300,14191,51,1
exact167.gr,300,14191,52,4
exact167.gr,300,14191,53,2
exact167.gr,300,14191,54,2
exact167.gr,300,14191,55,2
exact167.gr,300,14191,56,4
exact167.gr,300,14191,57,1
exact167.gr,300,14191,58,4
exact167.gr,300,14191,59,3
exact167.gr,300,14191,60,2
exact167.gr,300,14191,61,2
exact167.gr,300,14191,62,1
exact167.gr,300,14191,63,5
exact167.gr,300,14191,64,3
exact167.gr,300,14191,65,5
exact167.gr,300,14191,66,2
exact167.gr,300,14191,67,4
exact167.gr,300,14191,68,3
exact167.gr,300,14191,69,2
exact167.gr,300,14191,70,4
exact167.gr,300,14191,71,2
exact167.gr,300,14191,72,2
exact167.gr,300,14191,73,2
exact167.gr,300,14191,74,4
exact167.gr,300,14191,75,2
exact167.gr,300,14191,76,9
exact167.gr,300,14191,77,2
exact167.gr,300,14191,79,5
exact167.gr,300,14191,80,7
exact167.gr,300,14191,81,2
exact167.gr,300,14191,82,4
exact167.gr,300,14191,83,4
exact167.gr,300,14191,84,1
exact167.gr,300,14191,85,4
exact167.gr,300,14191,86,4
exact167.gr,300,14191,87,3
exact167.gr,300,14191,88,5
exact167.gr,300,14191,89,4
exact167.gr,300,14191,90,3
exact167.gr,300,14191,91,1
exact167.gr,300,14191,92,4
exact167.gr,300,14191,93,3
exact167.gr,300,14191,94,7
exact167.gr,300,14191,95,2
exact167.gr,300,14191,96,5
exact167.gr,300,14191,97,2
exact167.gr,300,14191,98,1
exact167.gr,300,14191,99,3
exact167.gr,300,14191,100,3
exact167.gr,300,14191,101,3
exact167.gr,300,14191,102,6
exact167.gr,300,14191,103,2
exact167.gr,300,14191,104,4
exact167.gr,300,14191,105,3
exact167.gr,300,14191,106,3
exact167.gr,300,14191,107,5
exact167.gr,300,14191,108,4
exact167.gr,300,14191,109,1
exact167.gr,300,14191,110,2
exact167.gr,300,14191,111,3
exact167.gr,300,14191,112,4
exact167.gr,300,14191,113,3
exact167.gr,300,14191,114,5
exact167.gr,300,14191,115,7
exact167.gr,300,14191,117,1
exact167.gr,300,14191,118,2
exact167.gr,300,14191,119,3
exact167.gr,300,14191,121,4
exact167.gr,300,14191,122,1
exact167.gr,300,14191,123,2
exact167.gr,300,14191,124,3
exact167.gr,300,14191,125,2
exact167.gr,300,14191,126,2
exact167.gr,300,14191,127,2
exact167.gr,300,14191,128,2
exact167.gr,300,14191,130,3
exact167.gr,300,14191,131,6
exact167.gr,300,14191,132,1
exact167.gr,300,14191,133,3
exact167.gr,300,14191,134,2
exact167.gr,300,14191,135,1
exact167.gr,300,14191,138,1
exact167.gr,300,14191,140,2
exact167.gr,300,14191,142,2
exact167.gr,300,14191,143,3
exact167.gr,300,14191,144,2
exact167.gr,300,14191,145,1
exact167.gr,300,14191,146,3
exact167.gr,300,14191,147,3
exact167.gr,300,14191,148,3
exact167.gr,300,14191,150,2
exact167.gr,300,14191,155,1
exact167.gr,300,14191,157,2
exact167.gr,300,14191,158,2
exact167.gr,300,14191,161,1
exact167.gr,300,14191,164,1
exact167.gr,300,14191,165,1
exact167.gr,300,14191,168,1
exact169.gr,300,15456,29,1
exact169.gr,300,15456,31,1
exact169.gr,300,15456,34,1
exact169.gr,300,15456,35,2
exact169.gr,300,15456,37,2
exact169.gr,300,15456,41,1
exact169.gr,300,15456,42,1
exact169.gr,300,15456,43,1
exact169.gr,300,15456,44,1
exact169.gr,300,15456,46,2
exact169.gr,300,15456,47,1
exact169.gr,300,15456,48,1
exact169.gr,300,15456,49,2
exact169.gr,300,15456,50,2
exact169.gr,300,15456,51,1
exact169.gr,300,15456,52,2
exact169.gr,300,15456,53,1
exact169.gr,300,15456,56,3
exact169.gr,300,15456,57,2
exact169.gr,300,15456,58,5
exact169.gr,300,15456,59,2
exact169.gr,300,15456,60,1
exact169.gr,300,15456,61,1
exact169.gr,300,15456,62,1
exact169.gr,300,15456,63,2
exact169.gr,300,15456,64,5
exact169.gr,300,15456,65,3
exact169.gr,300,15456,66,2
exact169.gr,300,15456,67,3
exact169.gr,300,15456,68,1
exact169.gr,300,15456,70,2
exact169.gr,300,15456,71,5
exact169.gr,300,15456,72,1
exact169.gr,300,15456,73,2
exact169.gr,300,15456,74,2
exact169.gr,300,15456,75,3
exact169.gr,300,15456,76,3
exact169.gr,300,15456,77,2
exact169.gr,300,15456,78,2
exact169.gr,300,15456,79,1
exact169.gr,300,15456,80,2
exact169.gr,300,15456,81,5
exact169.gr,300,15456,82,1
exact169.gr,300,15456,83,5
exact169.gr,300,15456,84,3
exact169.gr,300,15456,85,1
exact169.gr,300,15456,86,1
exact169.gr,300,15456,87,1
exact169.gr,300,15456,88,5
exact169.gr,300,15456,89,4
exact169.gr,300,15456,90,4
exact169.gr,300,15456,91,5
exact169.gr,300,15456,92,4
exact169.gr,300,15456,93,3
exact169.gr,300,15456,94,3
exact169.gr,300,15456,96,2
exact169.gr,300,15456,97,3
exact169.gr,300,15456,98,2
exact169.gr,300,15456,99,3
exact169.gr,300,15456,100,4
exact169.gr,300,15456,101,6
exact169.gr,300,15456,102,3
exact169.gr,300,15456,104,2
exact169.gr,300,15456,105,7
exact169.gr,300,15456,106,5
exact169.gr,300,15456,107,7
exact169.gr,300,15456,108,5
exact169.gr,300,15456,109,2
exact169.gr,300,15456,110,2
exact169.gr,300,15456,111,3
exact169.gr,300,15456,112,6
exact169.gr,300,15456,113,2
exact169.gr,300,15456,114,3
exact169.gr,300,15456,115,4
exact169.gr,300,15456,116,6
exact169.gr,300,15456,117,4
exact169.gr,300,15456,118,2
exact169.gr,300,15456,119,3
exact169.gr,300,15456,120,2
exact169.gr,300,15456,121,1
exact169.gr,300,15456,122,5
exact169.gr,300,15456,124,2
exact169.gr,300,15456,125,2
exact169.gr,300,15456,126,1
exact169.gr,300,15456,127,5
exact169.gr,300,15456,128,4
exact169.gr,300,15456,129,1
exact169.gr,300,15456,130,4
exact169.gr,300,15456,131,5
exact169.gr,300,15456,132,3
exact169.gr,300,15456,133,2
exact169.gr,300,15456,134,1
exact169.gr,300,15456,135,2
exact169.gr,300,15456,136,3
exact169.gr,300,15456,137,2
exact169.gr,300,15456,139,3
exact169.gr,300,15456,140,1
exact169.gr,300,15456,141,1
exact169.gr,300,15456,142,1
exact169.gr,300,15456,143,3
exact169.gr,300,15456,144,1
exact169.gr,300,15456,145,2
exact169.gr,300,15456,146,1
exact169.gr,300,15456,147,1
exact169.gr,300,15456,150,1
exact169.gr,300,15456,151,2
exact169.gr,300,15456,152,1
exact169.gr,300,15456,155,1
exact169.gr,300,15456,157,1
exact169.gr,300,15456,159,1
exact169.gr,300,15456,160,1
exact169.gr,300,15456,161,2
exact169.gr,300,15456,162,2
exact169.gr,300,15456,163,1
exact169.gr,300,15456,164,1
exact169.gr,300,15456,165,2
exact169.gr,300,15456,166,3
exact169.gr,300,15456,167,1
exact169.gr,300,15456,168,3
exact169.gr,300,15456,169,1
exact169.gr,300,15456,170,1
exact169.gr,300,15456,172,1
exact169.gr,300,15456,173,2
exact169.gr,300,15456,180,1
exact169.gr,300,15456,181,1
exact169.gr,300,15456,188,1
exact171.gr,300,25919,106,2
exact171.gr,300,25919,112,1
exact171.gr,300,25919,114,2
exact171.gr,300,25919,115,2
exact171.gr,300,25919,116,2
exact171.gr,300,25919,117,5
exact171.gr,300,25919,118,5
exact171.gr,300,25919,119,4
exact171.gr,300,25919,120,5
exact171.gr,300,25919,121,9
exact171.gr,300,25919,122,6
exact171.gr,300,25919,123,5
exact171.gr,300,25919,124,2
exact171.gr,300,25919,125,4
exact171.gr,300,25919,126,2
exact171.gr,300,25919,127,2
exact171.gr,300,25919,128,2
exact171.gr,300,25919,129,2
exact171.gr,300,25919,130,2
exact171.gr,300,25919,131,6
exact171.gr,300,25919,132,1
exact171.gr,300,25919,133,1
exact171.gr,300,25919,134,2
exact171.gr,300,25919,135,1
exact171.gr,300,25919,136,2
exact171.gr,300,25919,137,3
exact171.gr,300,25919,139,2
exact171.gr,300,25919,141,1
exact171.gr,300,25919,143,3
exact171.gr,300,25919,144,1
exact171.gr,300,25919,147,1
exact171.gr,300,25919,149,1
exact171.gr,300,25919,150,1
exact171.gr,300,25919,151,1
exact171.gr,300,25919,153,1
exact171.gr,300,25919,154,1
exact171.gr,300,25919,155,2
exact171.gr,300,25919,156,1
exact171.gr,300,25919,157,1
exact171.gr,300,25919,160,1
exact171.gr,300,25919,162,1
exact171.gr,300,25919,163,1
exact171.gr,300,25919,164,3
exact171.gr,300,25919,165,3
exact171.gr,300,25919,172,1
exact171.gr,300,25919,178,1
exact171.gr,300,25919,179,3
exact171.gr,300,25919,180,2
exact171.gr,300,25919,181,1
exact171.gr,300,25919,182,7
exact171.gr,300,25919,183,6
exact171.gr,300,25919,184,5
exact171.gr,300,25919,185,8
exact171.gr,300,25919,186,6
exact171.gr,300,25919,187,10
exact171.gr,300,25919,188,10
exact171.gr,300,25919,189,9
exact171.gr,300,25919,190,11
exact171.gr,300,25919,191,7
exact171.gr,300,25919,192,9
exact171.gr,300,25919,193,8
exact171.gr,300,25919,194,7
exact171.gr,300,25919,195,2
exact171.gr,300,25919,196,10
exact171.gr,300,25919,197,11
exact171.gr,300,25919,198,3
exact171.gr,300,25919,199,8
exact171.gr,300,25919,200,5
exact171.gr,300,25919,201,5
exact171.gr,300,25919,202,7
exact171.gr,300,25919,203,4
exact171.gr,300,25919,204,4
exact171.gr,300,25919,205,2
exact171.gr,300,25919,206,3
exact171.gr,300,25919,208,2
exact171.gr,300,25919,211,1
exact171.gr,300,25919,212,1
exact171.gr,300,25919,215,1
exact171.gr,300,25919,216,1
exact171.gr,300,25919,217,3
exact171.gr,300,25919,220,1
exact171.gr,300,25919,223,1
exact171.gr,300,25919,226,1
exact171.gr,300,25919,234,1
exact171.gr,300,25919,248,1
exact171.gr,300,25919,252,1
exact171.gr,300,25919,255,1
exact171.gr,300,25919,261,1
exact171.gr,300,25919,269,1
exact171.gr,300,25919,270,1
exact173.gr,313,1764,0,70
exact173.gr,313,1764,1,29
exact173.gr,313,1764,2,17
exact173.gr,313,1764,3,26
exact173.gr,313,1764,4,9
exact173.gr,313,1764,5,21
exact173.gr,313,1764,6,17
exact173.gr,313,1764,7,21
exact173.gr,313,1764,8,17
exact173.gr,313,1764,9,2
exact173.gr,313,1764,10,6
exact173.gr,313,1764,11,3
exact173.gr,313,1764,12,1
exact173.gr,313,1764,13,2
exact173.gr,313,1764,14,4
exact173.gr,313,1764,17,18
exact173.gr,313,1764,25,1
exact173.gr,313,1764,29,1
exact173.gr,313,1764,42,1
exact173.gr,313,1764,44,1
exact173.gr,313,1764,45,1
exact173.gr,313,1764,46,2
exact173.gr,313,1764,47,8
exact173.gr,313,1764,48,18
exact173.gr,313,1764,49,17
exact175.gr,313,3516,0,20
exact175.gr,313,3516,1,18
exact175.gr,313,3516,2,11
exact175.gr,313,3516,3,3
exact175.gr,313,3516,4,7
exact175.gr,313,3516,5,2
exact175.gr,313,3516,6,15
exact175.gr,313,3516,7,2
exact175.gr,313,3516,8,3
exact175.gr,313,3516,9,2
exact175.gr,313,3516,10,13
exact175.gr,313,3516,11,3
exact175.gr,313,3516,12,4
exact175.gr,313,3516,13,4
exact175.gr,313,3516,14,18
exact175.gr,313,3516,15,10
exact175.gr,313,3516,16,11
exact175.gr,313,3516,17,7
exact175.gr,313,3516,18,2
exact175.gr,313,3516,19,1
exact175.gr,313,3516,20,2
exact175.gr,313,3516,21,17
exact175.gr,313,3516,22,6
exact175.gr,313,3516,23,7
exact175.gr,313,3516,24,4
exact175.gr,313,3516,25,4
exact175.gr,313,3516,26,9
exact175.gr,313,3516,27,1
exact175.gr,313,3516,28,9
exact175.gr,313,3516,29,2
exact175.gr,313,3516,31,3
exact175.gr,313,3516,32,3
exact175.gr,313,3516,33,3
exact175.gr,313,3516,34,1
exact175.gr,313,3516,35,1
exact175.gr,313,3516,37,2
exact175.gr,313,3516,38,2
exact175.gr,313,3516,39,5
exact175.gr,313,3516,40,3
exact175.gr,313,3516,41,7
exact175.gr,313,3516,42,4
exact175.gr,313,3516,44,2
exact175.gr,313,3516,47,2
exact175.gr,313,3516,49,50
exact175.gr,313,3516,50,2
exact175.gr,313,3516,51,1
exact175.gr,313,3516,52,1
exact175.gr,313,3516,53,1
exact175.gr,313,3516,54,3
exact177.gr,313,14634,29,8
exact177.gr,313,14634,30,4
exact177.gr,313,14634,31,6
exact177.gr,313,14634,34,3
exact177.gr,313,14634,35,4
exact177.gr,313,14634,36,3
exact177.gr,313,14634,38,4
exact177.gr,313,14634,40,3
exact177.gr,313,14634,42,2
exact177.gr,313,14634,44,1
exact177.gr,313,14634,46,3
exact177.gr,313,14634,50,2
exact177.gr,313,14634,56,1
exact177.gr,313,14634,57,1
exact177.gr,313,14634,60,1
exact177.gr,313,14634,62,1
exact177.gr,313,14634,64,7
exact177.gr,313,14634,65,6
exact177.gr,313,14634,66,4
exact177.gr,313,14634,67,6
exact177.gr,313,14634,68,10
exact177.gr,313,14634,69,5
exact177.gr,313,14634,70,6
exact177.gr,313,14634,72,2
exact177.gr,313,14634,73,5
exact177.gr,313,14634,74,4
exact177.gr,313,14634,75,1
exact177.gr,313,14634,76,2
exact177.gr,313,14634,77,4
exact177.gr,313,14634,78,3
exact177.gr,313,14634,79,2
exact177.gr,313,14634,80,3
exact177.gr,313,14634,81,2
exact177.gr,313,14634,82,2
exact177.gr,313,14634,83,5
exact177.gr,313,14634,85,1
exact177.gr,313,14634,86,3
exact177.gr,313,14634,87,7
exact177.gr,313,14634,88,1
exact177.gr,313,14634,89,2
exact177.gr,313,14634,90,3
exact177.gr,313,14634,91,4
exact177.gr,313,14634,92,4
exact177.gr,313,14634,93,1
exact177.gr,313,14634,94,5
exact177.gr,313,14634,95,4
exact177.gr,313,14634,96,3
exact177.gr,313,14634,97,3
exact177.gr,313,14634,99,2
exact177.gr,313,14634,100,3
exact177.gr,313,14634,101,1
exact177.gr,313,14634,102,9
exact177.gr,313,14634,103,6
exact177.gr,313,14634,104,3
exact177.gr,313,14634,105,6
exact177.gr,313,14634,107,6
exact177.gr,313,14634,108,6
exact177.gr,313,14634,109,1
exact177.gr,313,14634,110,4
exact177.gr,313,14634,111,2
exact177.gr,313,14634,112,1
exact177.gr,313,14634,113,3
exact177.gr,313,14634,114,3
exact177.gr,313,14634,115,4
exact177.gr,313,14634,116,2
exact177.gr,313,14634,117,2
exact177.gr,313,14634,118,2
exact177.gr,313,14634,119,4
exact177.gr,313,14634,120,5
exact177.gr,313,14634,121,5
exact177.gr,313,14634,123,4
exact177.gr,313,14634,124,4
exact177.gr,313,14634,125,2
exact177.gr,313,14634,126,4
exact177.gr,313,14634,127,2
exact177.gr,313,14634,128,2
exact177.gr,313,14634,129,2
exact177.gr,313,14634,130,1
exact177.gr,313,14634,131,6
exact177.gr,313,14634,133,1
exact177.gr,313,14634,134,1
exact177.gr,313,14634,136,1
exact177.gr,313,14634,138,2
exact177.gr,313,14634,139,1
exact177.gr,313,14634,140,1
exact177.gr,313,14634,141,2
exact177.gr,313,14634,142,2
exact177.gr,313,14634,143,1
exact177.gr,313,14634,144,2
exact177.gr,313,14634,145,2
exact177.gr,313,14634,146,2
exact177.gr,313,14634,148,2
exact177.gr,313,14634,149,3
exact177.gr,313,14634,150,4
exact177.gr,313,14634,152,1
exact177.gr,313,14634,153,1
exact177.gr,313,14634,155,1
exact177.gr,313,14634,159,1
exact177.gr,313,14634,165,1
exact177.gr,313,14634,167,1
exact177.gr,313,14634,168,1
exact177.gr,313,14634,169,2
exact177.gr,313,14634,172,1
exact177.gr,313,14634,194,1
exact177.gr,313,14634,200,1
exact179.gr,330,1370,0,7
exact179.gr,330,1370,1,14
exact179.gr,330,1370,2,20
exact179.gr,330,1370,3,32
exact179.gr,330,1370,4,30
exact179.gr,330,1370,5,24
exact179.gr,330,1370,6,31
exact179.gr,330,1370,7,35
exact179.gr,330,1370,8,25
exact179.gr,330,1370,9,32
exact179.gr,330,1370,10,17
exact179.gr,330,1370,11,13
exact179.gr,330,1370,12,6
exact179.gr,330,1370,14,1
exact179.gr,330,1370,15,5
exact179.gr,330,1370,16,2
exact179.gr,330,1370,17,6
exact179.gr,330,1370,19,1
exact179.gr,330,1370,20,1
exact179.gr,330,1370,21,1
exact179.gr,330,1370,22,1
exact179.gr,330,1370,23,1
exact179.gr,330,1370,24,2
exact179.gr,330,1370,25,3
exact179.gr,330,1370,26,2
exact179.gr,330,1370,27,2
exact179.gr,330,1370,28,2
exact179.gr,330,1370,29,1
exact179.gr,330,1370,30,5
exact179.gr,330,1370,31,3
exact179.gr,330,1370,32,4
exact179.gr,330,1370,33,1
exact181.gr,330,3253,3,1
exact181.gr,330,3253,4,8
exact181.gr,330,3253,5,5
exact181.gr,330,3253,6,12
exact181.gr,330,3253,7,11
exact181.gr,330,3253,8,10
