graph,n,m,degree,frequency
heur021.gr,320,13507,154,3
heur021.gr,320,13507,155,2
heur021.gr,320,13507,159,1
heur021.gr,320,13507,160,1
heur021.gr,320,13507,161,1
heur021.gr,320,13507,165,2
heur021.gr,320,13507,168,2
heur021.gr,320,13507,169,3
heur021.gr,320,13507,171,1
heur021.gr,320,13507,175,1
heur021.gr,320,13507,187,1
heur021.gr,320,13507,194,1
heur023.gr,329,16183,0,4
heur023.gr,329,16183,1,6
heur023.gr,329,16183,2,4
heur023.gr,329,16183,3,2
heur023.gr,329,16183,4,3
heur023.gr,329,16183,5,4
heur023.gr,329,16183,8,10
heur023.gr,329,16183,9,1
heur023.gr,329,16183,10,5
heur023.gr,329,16183,11,1
heur023.gr,329,16183,12,9
heur023.gr,329,16183,13,12
heur023.gr,329,16183,14,1
heur023.gr,329,16183,15,3
heur023.gr,329,16183,16,5
heur023.gr,329,16183,17,6
heur023.gr,329,16183,18,3
heur023.gr,329,16183,20,2
heur023.gr,329,16183,21,2
heur023.gr,329,16183,22,8
heur023.gr,329,16183,25,2
heur023.gr,329,16183,26,1
heur023.gr,329,16183,27,2
heur023.gr,329,16183,29,3
heur023.gr,329,16183,30,2
heur023.gr,329,16183,31,2
heur023.gr,329,16183,32,1
heur023.gr,329,16183,33,2
heur023.gr,329,16183,34,2
heur023.gr,329,16183,35,2
heur023.gr,329,16183,36,1
heur023.gr,329,16183,37,1
heur023.gr,329,16183,38,1
heur023.gr,329,16183,40,1
heur023.gr,329,16183,41,1
heur023.gr,329,16183,43,1
heur023.gr,329,16183,45,1
heur023.gr,329,16183,46,1
heur023.gr,329,16183,47,2
heur023.gr,329,16183,48,1
heur023.gr,329,16183,49,3
heur023.gr,329,16183,50,2
heur023.gr,329,16183,53,1
heur023.gr,329,16183,60,1
heur023.gr,329,16183,61,1
heur023.gr,329,16183,63,1
heur023.gr,329,16183,64,1
heur023.gr,329,16183,65,2
heur023.gr,329,16183,66,3
heur023.gr,329,16183,68,2
heur023.gr,329,16183,72,1
heur023.gr,329,16183,74,1
heur023.gr,329,16183,77,3
heur023.gr,329,16183,79,2
heur023.gr,329,16183,82,1
heur023.gr,329,16183,83,1
heur023.gr,329,16183,85,1
heur023.gr,329,16183,86,4
heur023.gr,329,16183,88,1
heur023.gr,329,16183,89,2
heur023.gr,329,16183,93,1
heur023.gr,329,16183,95,1
heur023.gr,329,16183,99,1
heur023.gr,329,16183,102,1
heur023.gr,329,16183,105,1
heur023.gr,329,16183,106,4
heur023.gr,329,16183,108,2
heur023.gr,329,16183,109,1
heur023.gr,329,16183,111,1
heur023.gr,329,16183,112,1
heur023.gr,329,16183,113,2
heur023.gr,329,16183,116,1
heur023.gr,329,16183,120,1
heur023.gr,329,16183,121,1
heur023.gr,329,16183,122,1
heur023.gr,329,16183,123,1
heur023.gr,329,16183,124,2
heur023.gr,329,16183,125,3
heur023.gr,329,16183,126,2
heur023.gr,329,16183,127,3
heur023.gr,329,16183,128,1
heur023.gr,329,16183,129,2
heur023.gr,329,16183,130,1
heur023.gr,329,16183,131,3
heur023.gr,329,16183,132,2
heur023.gr,329,16183,133,1
heur023.gr,329,16183,135,3
heur023.gr,329,16183,136,2
heur023.gr,329,16183,139,2
heur023.gr,329,16183,140,2
heur023.gr,329,16183,141,3
heur023.gr,329,16183,142,1
heur023.gr,329,16183,143,2
heur023.gr,329,16183,145,2
heur023.gr,329,16183,146,3
heur023.gr,329,16183,147,4
heur023.gr,329,16183,149,1
heur023.gr,329,16183,150,1
heur023.gr,329,16183,152,1
heur023.gr,329,16183,153,2
heur023.gr,329,16183,154,1
heur023.gr,329,16183,155,3
heur023.gr,329,16183,156,2
heur023.gr,329,16183,157,3
heur023.gr,329,16183,159,3
heur023.gr,329,16183,160,1
heur023.gr,329,16183,161,2
heur023.gr,329,16183,162,3
heur023.gr,329,16183,163,3
heur023.gr,329,16183,164,7
heur023.gr,329,16183,165,3
heur023.gr,329,16183,166,2
heur023.gr,329,16183,168,1
heur023.gr,329,16183,169,1
heur023.gr,329,16183,171,1
heur023.gr,329,16183,173,3
heur023.gr,329,16183,174,2
heur023.gr,329,16183,177,1
heur023.gr,329,16183,178,6
heur023.gr,329,16183,179,4
heur023.gr,329,16183,180,1
heur023.gr,329,16183,181,2
heur023.gr,329,16183,182,2
heur023.gr,329,16183,183,1
heur023.gr,329,16183,184,1
heur023.gr,329,16183,185,3
heur023.gr,329,16183,187,1
heur023.gr,329,16183,188,1
heur023.gr,329,16183,189,2
heur023.gr,329,16183,190,1
heur023.gr,329,16183,191,2
heur023.gr,329,16183,192,4
heur023.gr,329,16183,193,2
heur023.gr,329,16183,194,3
heur023.gr,329,16183,195,1
heur023.gr,329,16183,196,2
heur023.gr,329,16183,198,2
heur023.gr,329,16183,199,2
heur023.gr,329,16183,201,3
heur023.gr,329,16183,202,1
heur023.gr,329,16183,203,2
heur023.gr,329,16183,204,2
heur023.gr,329,16183,206,1
heur023.gr,329,16183,208,4
heur023.gr,329,16183,210,1
heur023.gr,329,16183,212,1
heur023.gr,329,16183,214,2
heur023.gr,329,16183,220,1
heur023.gr,329,16183,238,1
heur025.gr,329,32168,0,1
heur025.gr,329,32168,3,2
heur025.gr,329,32168,5,1
heur025.gr,329,32168,7,2
heur025.gr,329,32168,13,2
heur025.gr,329,32168,14,2
heur025.gr,329,32168,16,1
heur025.gr,329,32168,17,2
heur025.gr,329,32168,19,2
heur025.gr,329,32168,20,3
heur025.gr,329,32168,22,2
heur025.gr,329,32168,24,3
heur025.gr,329,32168,26,2
heur025.gr,329,32168,29,2
heur025.gr,329,32168,30,1
heur025.gr,329,32168,31,1
heur025.gr,329,32168,32,1
heur025.gr,329,32168,34,2
heur025.gr,329,32168,38,1
heur025.gr,329,32168,39,3
heur025.gr,329,32168,40,1
heur025.gr,329,32168,44,1
heur025.gr,329,32168,48,2
heur025.gr,329,32168,50,1
heur025.gr,329,32168,51,2
heur025.gr,329,32168,53,3
heur025.gr,329,32168,54,1
heur025.gr,329,32168,55,2
heur025.gr,329,32168,56,2
heur025.gr,329,32168,57,2
heur025.gr,329,32168,58,1
heur025.gr,329,32168,59,1
heur025.gr,329,32168,61,1
heur025.gr,329,32168,62,1
heur025.gr,329,32168,64,1
heur025.gr,329,32168,65,1
heur025.gr,329,32168,66,1
heur025.gr,329,32168,67,1
heur025.gr,329,32168,74,1
heur025.gr,329,32168,85,1
heur025.gr,329,32168,86,1
heur025.gr,329,32168,87,1
heur025.gr,329,32168,90,1
heur025.gr,329,32168,98,2
heur025.gr,329,32168,106,1
heur025.gr,329,32168,107,1
heur025.gr,329,32168,108,1
heur025.gr,329,32168,113,1
heur025.gr,329,32168,127,1
heur025.gr,329,32168,128,1
heur025.gr,329,32168,131,1
heur025.gr,329,32168,134,1
heur025.gr,329,32168,142,1
heur025.gr,329,32168,144,1
heur025.gr,329,32168,151,1
heur025.gr,329,32168,152,1
heur025.gr,329,32168,153,1
heur025.gr,329,32168,154,1
heur025.gr,329,32168,161,1
heur025.gr,329,32168,162,1
heur025.gr,329,32168,166,2
heur025.gr,329,32168,168,1
heur025.gr,329,32168,170,1
heur025.gr,329,32168,172,1
heur025.gr,329,32168,182,1
heur025.gr,329,32168,192,1
heur025.gr,329,32168,193,1
heur025.gr,329,32168,198,2
heur025.gr,329,32168,203,1
heur025.gr,329,32168,204,1
heur025.gr,329,32168,206,1
heur025.gr,329,32168,207,2
heur025.gr,329,32168,210,2
heur025.gr,329,32168,214,2
heur025.gr,329,32168,218,1
heur025.gr,329,32168,221,1
heur025.gr,329,32168,222,1
heur025.gr,329,32168,224,1
heur025.gr,329,32168,227,1
heur025.gr,329,32168,228,1
heur025.gr,329,32168,229,1
heur025.gr,329,32168,230,2
heur025.gr,329,32168,231,2
heur025.gr,329,32168,234,1
heur025.gr,329,32168,235,1
heur025.gr,329,32168,236,2
heur025.gr,329,32168,239,3
heur025.gr,329,32168,240,1
heur025.gr,329,32168,241,5
heur025.gr,329,32168,242,4
heur025.gr,329,32168,243,4
heur025.gr,329,32168,244,6
heur025.gr,329,32168,245,6
heur025.gr,329,32168,246,7
heur025.gr,329,32168,247,14
heur025.gr,329,32168,248,24
heur025.gr,329,32168,249,137
heur027.gr,330,2256,1,1
heur027.gr,330,2256,2,6
heur027.gr,330,2256,3,10
heur027.gr,330,2256,4,9
heur027.gr,330,2256,5,16
heur027.gr,330,2256,6,16
heur027.gr,330,2256,7,29
heur027.gr,330,2256,8,17
heur027.gr,330,2256,9,21
heur027.gr,330,2256,10,17
heur027.gr,330,2256,11,18
heur027.gr,330,2256,12,35
heur027.gr,330,2256,13,24
heur027.gr,330,2256,14,21
heur027.gr,330,2256,15,14
heur027.gr,330,2256,16,9
heur027.gr,330,2256,17,12
heur027.gr,330,2256,18,1
heur027.gr,330,2256,19,5
heur027.gr,330,2256,20,1
heur027.gr,330,2256,21,1
heur027.gr,330,2256,23,3
heur027.gr,330,2256,24,3
heur027.gr,330,2256,26,1
heur027.gr,330,2256,28,2
heur027.gr,330,2256,30,1
heur027.gr,330,2256,31,2
heur027.gr,330,2256,32,2
heur027.gr,330,2256,33,4
heur027.gr,330,2256,35,5
heur027.gr,330,2256,36,5
heur027.gr,330,2256,37,3
heur027.gr,330,2256,38,2
heur027.gr,330,2256,39,3
heur027.gr,330,2256,40,4
heur027.gr,330,2256,41,3
heur027.gr,330,2256,42,2
heur027.gr,330,2256,43,2
heur029.gr,330,4329,3,1
heur029.gr,330,4329,4,1
heur029.gr,330,4329,5,1
heur029.gr,330,4329,6,4
heur029.gr,330,4329,7,3
heur029.gr,330,4329,8,2
heur029.gr,330,4329,9,8
heur029.gr,330,4329,10,8
heur029.gr,330,4329,11,7
heur029.gr,330,4329,12,6
heur029.gr,330,4329,13,8
heur029.gr,330,4329,14,10
heur029.gr,330,4329,15,14
heur029.gr,330,4329,16,7
heur029.gr,330,4329,17,12
heur029.gr,330,4329,18,11
heur029.gr,330,4329,19,11
heur029.gr,330,4329,20,11
heur029.gr,330,4329,21,11
heur029.gr,330,4329,22,14
heur029.gr,330,4329,23,14
heur029.gr,330,4329,24,13
heur029.gr,330,4329,25,13
heur029.gr,330,4329,26,8
heur029.gr,330,4329,27,20
heur029.gr,330,4329,28,10
heur029.gr,330,4329,29,9
heur029.gr,330,4329,30,10
heur029.gr,330,4329,31,10
heur029.gr,330,4329,32,5
heur029.gr,330,4329,33,5
heur029.gr,330,4329,34,2
heur029.gr,330,4329,35,3
heur029.gr,330,4329,36,1
heur029.gr,330,4329,38,1
heur029.gr,330,4329,42,1
heur029.gr,330,4329,44,2
heur029.gr,330,4329,45,3
heur029.gr,330,4329,46,4
heur029.gr,330,4329,47,1
heur029.gr,330,4329,48,2
heur029.gr,330,4329,49,3
heur029.gr,330,4329,50,3
heur029.gr,330,4329,51,3
heur029.gr,330,4329,52,3
heur029.gr,330,4329,53,5
heur029.gr,330,4329,54,9
heur029.gr,330,4329,55,4
heur029.gr,330,4329,56,7
heur029.gr,330,4329,57,1
heur029.gr,330,4329,58,2
heur029.gr,330,4329,59,1
heur029.gr,330,4329,62,1
heur029.gr,330,4329,63,1
heur031.gr,330,7270,10,2
heur031.gr,330,7270,12,4
heur031.gr,330,7270,13,2
heur031.gr,330,7270,15,3
heur031.gr,330,7270,16,4
heur031.gr,330,7270,17,3
heur031.gr,330,7270,18,5
heur031.gr,330,7270,19,3
heur031.gr,330,7270,20,1
heur031.gr,330,7270,21,4
heur031.gr,330,7270,22,6
heur031.gr,330,7270,23,1
heur031.gr,330,7270,24,7
heur031.gr,330,7270,25,4
heur031.gr,330,7270,26,8
heur031.gr,330,7270,27,8
heur031.gr,330,7270,28,5
heur031.gr,330,7270,29,5
heur031.gr,330,7270,30,8
heur031.gr,330,7270,31,5
heur031.gr,330,7270,32,2
heur031.gr,330,7270,33,7
heur031.gr,330,7270,34,8
heur031.gr,330,7270,35,8
heur031.gr,330,7270,36,9
heur031.gr,330,7270,37,9
heur031.gr,330,7270,38,5
heur031.gr,330,7270,39,12
heur031.gr,330,7270,40,6
heur031.gr,330,7270,41,11
heur031.gr,330,7270,42,9
heur031.gr,330,7270,43,4
heur031.gr,330,7270,44,11
heur031.gr,330,7270,45,9
heur031.gr,330,7270,46,7
heur031.gr,330,7270,47,6
heur031.gr,330,7270,48,5
heur031.gr,330,7270,49,8
heur031.gr,330,7270,50,6
heur031.gr,330,7270,51,8
heur031.gr,330,7270,52,3
heur031.gr,330,7270,53,4
heur031.gr,330,7270,54,3
heur031.gr,330,7270,56,3
heur031.gr,330,7270,58,5
heur031.gr,330,7270,59,3
heur031.gr,330,7270,60,3
heur031.gr,330,7270,61,2
heur031.gr,330,7270,62,1
heur031.gr,330,7270,63,2
heur031.gr,330,7270,64,5
heur031.gr,330,7270,65,2
heur031.gr,330,7270,66,3
heur031.gr,330,7270,67,1
heur031.gr,330,7270,68,2
heur031.gr,330,7270,69,1
heur031.gr,330,7270,70,1
heur031.gr,330,7270,71,5
heur031.gr,330,7270,72,6
heur031.gr,330,7270,73,13
heur031.gr,330,7270,74,4
heur031.gr,330,7270,75,3
heur031.gr,330,7270,76,2
heur031.gr,330,7270,77,2
heur031.gr,330,7270,78,1
heur031.gr,330,7270,79,2
heur031.gr,330,7270,80,1
heur031.gr,330,7270,81,2
heur031.gr,330,7270,82,2
heur031.gr,330,7270,83,1
heur031.gr,330,7270,84,2
heur031.gr,330,7270,85,1
heur031.gr,330,7270,86,1
heur033.gr,330,13861,19,1
heur033.gr,330,13861,22,1
heur033.gr,330,13861,24,1
heur033.gr,330,13861,27,1
heur033.gr,330,13861,29,1
heur033.gr,330,13861,30,1
heur033.gr,330,13861,31,1
heur033.gr,330,13861,32,2
heur033.gr,330,13861,33,2
heur033.gr,330,13861,34,2
heur033.gr,330,13861,35,1
heur033.gr,330,13861,36,2
heur033.gr,330,13861,37,2
heur033.gr,330,13861,38,2
heur033.gr,330,13861,39,3
heur033.gr,330,13861,40,2
heur033.gr,330,13861,43,1
heur033.gr,330,13861,44,2
heur033.gr,330,13861,46,2
heur033.gr,330,13861,47,1
heur033.gr,330,13861,48,1
heur033.gr,330,13861,49,5
heur033.gr,330,13861,50,2
heur033.gr,330,13861,51,2
heur033.gr,330,13861,52,1
heur033.gr,330,13861,53,3
heur033.gr,330,13861,55,1
heur033.gr,330,13861,56,1
heur033.gr,330,13861,57,3
heur033.gr,330,13861,58,2
heur033.gr,330,13861,59,1
heur033.gr,330,13861,60,1
heur033.gr,330,13861,61,3
heur033.gr,330,13861,62,7
heur033.gr,330,13861,63,3
heur033.gr,330,13861,64,5
heur033.gr,330,13861,65,9
heur033.gr,330,13861,66,4
heur033.gr,330,13861,67,3
heur033.gr,330,13861,68,9
heur033.gr,330,13861,69,1
heur033.gr,330,13861,70,4
heur033.gr,330,13861,71,7
heur033.gr,330,13861,72,5
heur033.gr,330,13861,73,7
heur033.gr,330,13861,74,7
heur033.gr,330,13861,75,5
heur033.gr,330,13861,76,6
heur033.gr,330,13861,77,3
heur033.gr,330,13861,78,6
heur033.gr,330,13861,79,2
heur033.gr,330,13861,80,7
heur033.gr,330,13861,81,4
heur033.gr,330,13861,82,2
heur033.gr,330,13861,83,6
heur033.gr,330,13861,84,3
heur033.gr,330,13861,85,3
heur033.gr,330,13861,86,4
heur033.gr,330,13861,87,1
heur033.gr,330,13861,88,4
heur033.gr,330,13861,89,2
heur033.gr,330,13861,90,2
heur033.gr,330,13861,92,7
heur033.gr,330,13861,93,2
heur033.gr,330,13861,94,1
heur033.gr,330,13861,95,6
heur033.gr,330,13861,96,4
heur033.gr,330,13861,97,4
heur033.gr,330,13861,98,4
heur033.gr,330,13861,99,5
heur033.gr,330,13861,100,11
heur033.gr,330,13861,101,5
heur033.gr,330,13861,102,7
heur033.gr,330,13861,103,9
heur033.gr,330,13861,104,5
heur033.gr,330,13861,105,6
heur033.gr,330,13861,106,3
heur033.gr,330,13861,107,8
heur033.gr,330,13861,108,3
heur033.gr,330,13861,109,5
heur033.gr,330,13861,110,1
heur033.gr,330,13861,111,1
heur033.gr,330,13861,113,2
heur033.gr,330,13861,114,1
heur033.gr,330,13861,115,2
heur033.gr,330,13861,116,1
heur033.gr,330,13861,117,3
heur033.gr,330,13861,118,3
heur033.gr,330,13861,119,4
heur033.gr,330,13861,120,7
heur033.gr,330,13861,121,1
heur033.gr,330,13861,123,3
heur033.gr,330,13861,124,1
heur033.gr,330,13861,125,1
heur033.gr,330,13861,126,2
heur033.gr,330,13861,127,1
heur033.gr,330,13861,128,2
heur033.gr,330,13861,131,5
heur033.gr,330,13861,132,1
heur033.gr,330,13861,134,1
heur033.gr,330,13861,135,1
heur033.gr,330,13861,160,1
heur033.gr,330,13861,180,1
heur033.gr,330,13861,200,1
heur035.gr,345,17798,3,1
heur035.gr,345,17798,7,1
heur035.gr,345,17798,12,1
heur035.gr,345,17798,15,3
heur035.gr,345,17798,42,1
heur035.gr,345,17798,47,1
heur035.gr,345,17798,48,2
heur035.gr,345,17798,49,1
heur035.gr,345,17798,53,6
heur035.gr,345,17798,54,1
heur035.gr,345,17798,56,1
heur035.gr,345,17798,57,1
heur035.gr,345,17798,58,1
heur035.gr,345,17798,59,1
heur035.gr,345,17798,60,1
heur035.gr,345,17798,61,2
heur035.gr,345,17798,62,7
heur035.gr,345,17798,63,5
heur035.gr,345,17798,64,7
heur035.gr,345,17798,65,21
heur035.gr,345,17798,66,70
heur035.gr,345,17798,67,12
heur035.gr,345,17798,68,4
heur035.gr,345,17798,69,5
heur035.gr,345,17798,70,2
heur035.gr,345,17798,71,2
heur035.gr,345,17798,75,2
heur035.gr,345,17798,81,1
heur035.gr,345,17798,82,2
heur035.gr,345,17798,84,1
heur035.gr,345,17798,86,2
heur035.gr,345,17798,88,1
heur035.gr,345,17798,90,2
heur035.gr,345,17798,92,1
heur035.gr,345,17798,94,3
heur035.gr,345,17798,96,2
heur035.gr,345,17798,97,1
heur035.gr,345,17798,98,1
heur035.gr,345,17798,100,1
heur035.gr,345,17798,102,2
heur035.gr,345,17798,103,3
heur035.gr,345,17798,105,1
heur035.gr,345,17798,106,1
heur035.gr,345,17798,107,1
heur035.gr,345,17798,108,3
heur035.gr,345,17798,109,1
heur035.gr,345,17798,110,3
heur035.gr,345,17798,113,2
heur035.gr,345,17798,115,3
heur035.gr,345,17798,116,2
heur035.gr,345,17798,120,1
heur035.gr,345,17798,121,1
heur035.gr,345,17798,122,1
heur035.gr,345,17798,123,1
heur035.gr,345,17798,124,1
heur035.gr,345,17798,125,1
heur035.gr,345,17798,126,2
heur035.gr,345,17798,127,1
heur035.gr,345,17798,129,6
heur035.gr,345,17798,130,1
heur035.gr,345,17798,131,5
heur035.gr,345,17798,132,1
heur035.gr,345,17798,133,10
heur035.gr,345,17798,134,6
heur035.gr,345,17798,135,7
heur035.gr,345,17798,136,6
heur035.gr,345,17798,137,3
heur035.gr,345,17798,138,2
heur035.gr,345,17798,139,2
heur035.gr,345,17798,140,2
heur035.gr,345,17798,141,1
heur035.gr,345,17798,142,5
heur035.gr,345,17798,143,2
heur035.gr,345,17798,144,5
heur035.gr,345,17798,145,1
heur035.gr,345,17798,146,4
heur035.gr,345,17798,147,1
heur035.gr,345,17798,148,1
heur035.gr,345,17798,149,1
heur035.gr,345,17798,150,3
heur035.gr,345,17798,151,1
heur035.gr,345,17798,152,1
heur035.gr,345,17798,153,5
heur035.gr,345,17798,154,5
heur035.gr,345,17798,156,3
heur035.gr,345,17798,157,2
heur035.gr,345,17798,159,3
heur035.gr,345,17798,160,2
heur035.gr,345,17798,162,1
heur035.gr,345,17798,163,3
heur035.gr,345,17798,165,1
heur035.gr,345,17798,166,1
heur035.gr,345,17798,167,1
heur035.gr,345,17798,168,3
heur035.gr,345,17798,169,2
heur035.gr,345,17798,170,1
heur035.gr,345,17798,171,1
heur035.gr,345,17798,172,2
heur035.gr,345,17798,173,2
heur035.gr,345,17798,176,2
heur035.gr,345,17798,182,1
heur035.gr,345,17798,183,1
heur035.gr,345,17798,184,1
heur035.gr,345,17798,185,1
heur035.gr,345,17798,186,1
heur035.gr,345,17798,187,1
heur035.gr,345,17798,188,2
heur035.gr,345,17798,190,2
heur035.gr,345,17798,194,2
heur035.gr,345,17798,195,1
heur035.gr,345,17798,196,1
heur035.gr,345,17798,197,3
heur037.gr,347,31752,1,1
heur037.gr,347,31752,2,2
heur037.gr,347,31752,5,1
heur037.gr,347,31752,6,2
heur037.gr,347,31752,7,1
heur037.gr,347,31752,8,4
heur037.gr,347,31752,11,2
heur037.gr,347,31752,12,1
heur037.gr,347,31752,17,1
heur037.gr,347,31752,18,2
heur037.gr,347,31752,19,2
heur037.gr,347,31752,20,1
heur037.gr,347,31752,21,3
heur037.gr,347,31752,23,3
heur037.gr,347,31752,25,1
heur037.gr,347,31752,26,1
heur037.gr,347,31752,27,2
heur037.gr,347,31752,30,1
heur037.gr,347,31752,32,2
heur037.gr,347,31752,35,1
heur037.gr,347,31752,38,2
heur037.gr,347,31752,39,2
heur037.gr,347,31752,44,1
heur037.gr,347,31752,45,1
heur037.gr,347,31752,46,1
heur037.gr,347,31752,49,2
heur037.gr,347,31752,50,1
heur037.gr,347,31752,51,1
heur037.gr,347,31752,52,2
heur037.gr,347,31752,53,1
heur037.gr,347,31752,54,1
heur037.gr,347,31752,55,1
heur037.gr,347,31752,57,1
heur037.gr,347,31752,60,1
heur037.gr,347,31752,63,3
heur037.gr,347,31752,66,1
heur037.gr,347,31752,67,3
heur037.gr,347,31752,69,2
heur037.gr,347,31752,71,2
heur037.gr,347,31752,72,2
heur037.gr,347,31752,74,2
heur037.gr,347,31752,75,1
heur037.gr,347,31752,77,1
heur037.gr,347,31752,79,2
heur037.gr,347,31752,80,1
heur037.gr,347,31752,82,2
heur037.gr,347,31752,86,1
heur037.gr,347,31752,87,1
heur037.gr,347,31752,88,1
heur037.gr,347,31752,89,1
heur037.gr,347,31752,90,1
heur037.gr,347,31752,92,1
heur037.gr,347,31752,94,1
heur037.gr,347,31752,96,1
heur037.gr,347,31752,99,1
heur037.gr,347,31752,101,1
heur037.gr,347,31752,106,1
heur037.gr,347,31752,107,2
heur037.gr,347,31752,112,1
heur037.gr,347,31752,118,1
heur037.gr,347,31752,121,1
heur037.gr,347,31752,122,1
heur037.gr,347,31752,127,1
heur037.gr,347,31752,131,1
heur037.gr,347,31752,135,1
heur037.gr,347,31752,136,1
heur037.gr,347,31752,140,1
heur037.gr,347,31752,141,1
heur037.gr,347,31752,144,1
heur037.gr,347,31752,147,1
heur037.gr,347,31752,149,1
heur037.gr,347,31752,151,1
heur037.gr,347,31752,154,1
heur037.gr,347,31752,155,1
heur037.gr,347,31752,158,1
heur037.gr,347,31752,159,1
heur037.gr,347,31752,163,4
heur037.gr,347,31752,166,1
heur037.gr,347,31752,168,2
heur037.gr,347,31752,171,1
heur037.gr,347,31752,172,1
heur037.gr,347,31752,177,2
heur037.gr,347,31752,178,2
heur037.gr,347,31752,179,1
heur037.gr,347,31752,181,1
heur037.gr,347,31752,182,1
heur037.gr,347,31752,184,1
heur037.gr,347,31752,188,1
heur037.gr,347,31752,190,2
heur037.gr,347,31752,193,1
heur037.gr,347,31752,194,1
heur037.gr,347,31752,195,2
heur037.gr,347,31752,196,2
heur037.gr,347,31752,197,3
heur037.gr,347,31752,198,2
heur037.gr,347,31752,200,1
heur037.gr,347,31752,201,2
heur037.gr,347,31752,203,1
heur037.gr,347,31752,204,2
heur037.gr,347,31752,207,1
heur037.gr,347,31752,209,1
heur037.gr,347,31752,210,2
heur037.gr,347,31752,214,1
heur037.gr,347,31752,215,3
heur037.gr,347,31752,216,1
heur037.gr,347,31752,219,2
heur037.gr,347,31752,220,2
heur037.gr,347,31752,221,3
heur037.gr,347,31752,222,2
heur037.gr,347,31752,223,1
heur037.gr,347,31752,224,1
heur037.gr,347,31752,225,2
heur037.gr,347,31752,230,3
heur037.gr,347,31752,231,4
heur037.gr,347,31752,234,2
heur037.gr,347,31752,235,1
heur037.gr,347,31752,236,3
heur037.gr,347,31752,237,3
heur037.gr,347,31752,239,3
heur037.gr,347,31752,240,2
heur037.gr,347,31752,241,1
heur037.gr,347,31752,242,3
heur037.gr,347,31752,243,4
heur037.gr,347,31752,244,6
heur037.gr,347,31752,245,8
heur037.gr,347,31752,246,11
heur037.gr,347,31752,247,12
heur037.gr,347,31752,248,25
heur037.gr,347,31752,249,92
heur039.gr,361,13593,0,1
heur039.gr,361,13593,1,3
heur039.gr,361,13593,2,9
heur039.gr,361,13593,3,8
heur039.gr,361,13593,4,6
heur039.gr,361,13593,5,10
heur039.gr,361,13593,6,3
heur039.gr,361,13593,7,4
heur039.gr,361,13593,8,3
heur039.gr,361,13593,9,3
heur039.gr,361,13593,10,8
heur039.gr,361,13593,11,6
heur039.gr,361,13593,12,18
heur039.gr,361,13593,13,1
heur039.gr,361,13593,14,6
heur039.gr,361,13593,16,1
heur039.gr,361,13593,17,6
heur039.gr,361,13593,18,7
heur039.gr,361,13593,19,2
heur039.gr,361,13593,20,3
heur039.gr,361,13593,21,2
heur039.gr,361,13593,22,2
heur039.gr,361,13593,23,2
heur039.gr,361,13593,24,3
heur039.gr,361,13593,25,1
heur039.gr,361,13593,26,1
heur039.gr,361,13593,27,8
heur039.gr,361,13593,28,3
heur039.gr,361,13593,29,4
heur039.gr,361,13593,30,3
heur039.gr,361,13593,31,2
heur039.gr,361,13593,33,2
heur039.gr,361,13593,34,4
heur039.gr,361,13593,35,1
heur039.gr,361,13593,37,2
heur039.gr,361,13593,38,2
heur039.gr,361,13593,40,9
heur039.gr,361,13593,41,2
heur039.gr,361,13593,43,6
heur039.gr,361,13593,44,7
heur039.gr,361,13593,45,2
heur039.gr,361,13593,46,1
heur039.gr,361,13593,47,2
heur039.gr,361,13593,48,3
heur039.gr,361,13593,50,2
heur039.gr,361,13593,56,1
heur039.gr,361,13593,57,3
heur039.gr,361,13593,58,1
heur039.gr,361,13593,59,2
heur039.gr,361,13593,62,1
heur039.gr,361,13593,63,1
heur039.gr,361,13593,65,1
heur039.gr,361,13593,67,1
heur039.gr,361,13593,73,2
heur039.gr,361,13593,74,2
heur039.gr,361,13593,76,2
heur039.gr,361,13593,77,1
heur039.gr,361,13593,82,2
heur039.gr,361,13593,84,1
heur039.gr,361,13593,86,1
heur039.gr,361,13593,87,2
heur039.gr,361,13593,91,2
heur039.gr,361,13593,92,1
heur039.gr,361,13593,94,1
heur039.gr,361,13593,96,1
heur039.gr,361,13593,100,1
heur039.gr,361,13593,102,2
heur039.gr,361,13593,104,1
heur039.gr,361,13593,105,2
heur039.gr,361,13593,106,2
heur039.gr,361,13593,107,1
heur039.gr,361,13593,108,1
heur039.gr,361,13593,109,4
heur039.gr,361,13593,110,3
heur039.gr,361,13593,111,1
heur039.gr,361,13593,112,3
heur039.gr,361,13593,113,3
heur039.gr,361,13593,114,2
heur039.gr,361,13593,115,1
